unit_cap_sigma_pct,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
1.2,NOMINAL_SRM,code_rmse_to_oracle_affine_lsb,29.49541726473736,11.098523391176144,5.770161432410405,10.89200336321921,13.200749191062465,27.994041737703256,47.267839773020356,58.75415872071149,60.689920058205686
1.2,NOMINAL_SRM,weight_rmse_gain_aligned_lsb,14.07507569936801,5.232898970321449,2.8413629648096976,4.982846514031109,6.409651007616264,13.628329303742001,22.609637527250435,27.937596752701563,29.34559975021408
1.2,CAL_CURRENT_SRM,sndr_db,94.76668204025222,3.6670991306593828,65.85450673402556,73.69597526151024,94.37202122639549,95.23120551843772,95.99536053766892,96.05454777875963,96.16077770450146
1.2,CAL_CURRENT_SRM,sfdr_db,111.49839892213174,5.266255557301175,76.79961296753993,85.18430371345045,106.84645503868992,111.72529755268545,116.79240489500107,118.99470802681462,119.22095356404382
1.2,CAL_CURRENT_SRM,enob,15.449614956852528,0.6091526795115255,10.646928028907901,11.949497551745887,15.384056682125498,15.526778325321882,15.65371437502806,15.663546142651102,15.68119230971785
1.2,CAL_CURRENT_SRM,code_rmse_to_oracle_affine_lsb,0.6474917414579674,1.381147648734485,0.4370721815508767,0.43977131858885815,0.4437553688021875,0.4723014026084711,0.5075809511093927,8.410941917032268,11.800516627815085
1.2,CAL_CURRENT_SRM,weight_rmse_gain_aligned_lsb,0.2016532075970524,0.024002696967998623,0.14942029730169307,0.15814201385555876,0.1652444288780373,0.1988607719736046,0.23981276513273103,0.2569776937249203,0.27284987893912654
1.2,ORACLE_SRM,sndr_db,97.14573013549901,0.0983827179934758,96.92322561233894,96.93610125565002,96.99593835186843,97.13728734199418,97.3148700732518,97.35229439748682,97.39408009487613
1.2,ORACLE_SRM,sfdr_db,120.45454172907083,0.811062277355421,118.42996642042667,118.53785564129097,118.99417582198042,120.48449387838556,121.749874584107,121.99560915942492,122.37997473505061
1.2,ORACLE_SRM,enob,15.844805670348672,0.016342644184962722,15.807844786102814,15.809983597284056,15.819923314263859,15.843403212955845,15.872902005523555,15.879118670678873,15.886059816424607
1.2,ORACLE_SRM,code_rmse_to_oracle_affine_lsb,7.199137931711901e-12,5.9520552126670215e-12,3.925231146709438e-17,8.728439640683702e-17,2.2129213056006398e-16,5.3600104200962214e-12,1.9801380162248957e-11,2.5819968256869577e-11,2.5820542391630293e-11
1.2,ORACLE_SRM,weight_rmse_gain_aligned_lsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,NOMINAL_SRM,sndr_db,56.64099159159909,3.592679610802052,49.69895930084431,49.99133695924077,51.87529631135203,56.423700954068494,62.94964441935517,64.60414091584018,70.15919530333123
1.5,NOMINAL_SRM,sfdr_db,61.722361445763994,4.69888524979028,52.74233652732998,53.388496711083405,55.49216025885706,61.003716622753885,69.54765800556086,73.08124043982438,77.93273619637185
1.5,NOMINAL_SRM,enob,9.116443785979914,0.5967906330235967,7.963282275887759,8.011849993229365,8.324800051719608,9.080348995692441,10.164392760690227,10.439226065754184,11.36199257530419
1.5,NOMINAL_SRM,code_rmse_to_oracle_affine_lsb,36.86374234170479,13.859932878517597,7.192839424340902,13.629691790930679,16.496635175311635,34.97442216385087,59.042021809065666,73.3394553498513,75.85070383046823
1.5,NOMINAL_SRM,weight_rmse_gain_aligned_lsb,17.593899833277383,6.5410543062535655,3.5499870396554862,6.227186299101339,8.011381742800666,17.034837557094313,28.25466146955273,34.92018921587166,36.680594843300824
1.5,CAL_CURRENT_SRM,sndr_db,94.01385584246304,6.546470842569672,54.137299438064474,55.343736847789444,93.90726632889546,95.21664471588946,96.03059222355625,96.20974368251807,96.4346507583597
1.5,CAL_CURRENT_SRM,sfdr_db,111.12670761182588,8.379967826474445,62.59948573653457,64.02692095969492,107.67034523981731,112.67464387818092,116.97810203895813,118.09726915892735,118.49439626978665
1.5,CAL_CURRENT_SRM,enob,15.324560771173266,1.0874536283338325,8.700548079412703,8.900952964749077,15.306854871909545,15.524359587357054,15.659566814544227,15.689326193109313,15.726686172485
1.5,CAL_CURRENT_SRM,code_rmse_to_oracle_affine_lsb,1.4683428585264853,6.108348955197878,0.40948201220863617,0.43500179071099504,0.4416307084276404,0.47056749796132885,0.5360412240838913,40.443190037667165,45.5142397605077
1.5,CAL_CURRENT_SRM,weight_rmse_gain_aligned_lsb,0.198761280418958,0.025808928360477105,0.14519062850385572,0.14784190486878854,0.1557362524712745,0.19487463293091395,0.24053567101817894,0.24772573684747584,0.2541291648883246
1.5,ORACLE_SRM,sndr_db,97.14742280591635,0.09936119694885116,96.89135309966017,96.95493888926406,96.99973785025384,97.14319520730015,97.32136855096793,97.39591210036109,97.43664757706172
1.5,ORACLE_SRM,sfdr_db,120.70536868471389,0.6074396528940005,119.21074036848309,119.3381876649383,119.63130338375029,120.71873125348867,121.7182746257822,121.92048593233275,121.96205237395537
1.5,ORACLE_SRM,enob,15.845086844836603,0.016505182217417085,15.802550348780759,15.813112772303,15.820554460175057,15.844384585930257,15.87398148687175,15.886364136272604,15.893130826754438
1.5,ORACLE_SRM,code_rmse_to_oracle_affine_lsb,8.185254597390326e-12,5.580025073834506e-12,0.0,3.0680207153970163e-17,8.625350008139196e-16,5.361854066651138e-12,1.9799108352453828e-11,2.0685740102626542e-11,2.0689615855548952e-11
1.5,ORACLE_SRM,weight_rmse_gain_aligned_lsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,NOMINAL_SRM,sndr_db,54.14277492706333,3.5909885395442713,47.192374646305964,47.515759039746065,49.388951416828085,53.93740506280803,60.46427565787088,62.09084157879538,67.68500190952166
2.0,NOMINAL_SRM,sfdr_db,59.21577147560305,4.7004565250031725,50.243356648114954,50.90069960782865,52.99718594504137,58.44314439102405,67.14808191114184,70.56345299214794,75.48534427186617
2.0,NOMINAL_SRM,enob,8.701457629080288,0.5965097241767894,7.54690608742624,7.6006244252069886,7.911785949639218,8.667343033689043,9.751540806955296,10.021734481527472,10.950996994937153
2.0,NOMINAL_SRM,code_rmse_to_oracle_affine_lsb,49.14536613486737,18.465056168368235,9.561261142730864,18.216248773896304,21.958792307204174,46.56397175382883,78.61490268882011,97.52880507874488,101.2225350895731
2.0,NOMINAL_SRM,weight_rmse_gain_aligned_lsb,23.4586769547866,8.721267650634056,4.729283135012713,8.30068383956325,10.680258012522458,22.711881692477746,37.65633793053628,46.55624787715668,48.904291352064845
2.0,CAL_CURRENT_SRM,sndr_db,91.34482203341119,11.296935751381705,45.735304832278274,47.501461259312855,59.14173616978615,95.12880078189761,96.06263706299492,96.25299100879923,96.3842891053112
2.0,CAL_CURRENT_SRM,sfdr_db,107.51739580747505,13.985877598789624,52.24224419007909,54.419642853149064,68.69563997572094,111.3572696549468,118.09501104522069,119.07411229821415,119.54086260146694
2.0,CAL_CURRENT_SRM,enob,14.881199673324119,1.876567400561745,7.304867912338585,7.598249378623399,9.531849862090723,15.509767571743788,15.664889877573907,15.69651013435203,15.718320449387242
2.0,CAL_CURRENT_SRM,code_rmse_to_oracle_affine_lsb,4.453755458352408,16.684387076330765,0.4268815453850874,0.4361803301820404,0.44014841363904855,0.476955384957684,25.717452039056578,98.93573131706971,119.7115192392666
2.0,CAL_CURRENT_SRM,weight_rmse_gain_aligned_lsb,0.1975181709348565,0.027690660369322023,0.13317422347014857,0.1457733670383441,0.15507436329728078,0.19444323130260557,0.2430819395057562,0.2625581916131927,0.27542445681787914
2.0,ORACLE_SRM,sndr_db,97.1486183708954,0.09895469232424708,96.89020749510081,96.9519768236087,97.00685111229932,97.14659136312304,97.3110479618753,97.35755686471218,97.37689948389911
2.0,ORACLE_SRM,sfdr_db,120.70195313556147,0.6247480452024281,119.07156775599191,119.33314108443963,119.49491625457948,120.80500213104503,121.65429816600086,121.83834924252834,121.93089400527457
2.0,ORACLE_SRM,enob,15.845285443670333,0.016437656532266868,15.802360049020068,15.81262073481872,15.821736065166002,15.844948731415785,15.872267103301546,15.879992834669796,15.8832058943354
2.0,ORACLE_SRM,code_rmse_to_oracle_affine_lsb,7.757669828748093e-12,5.8466559606201514e-12,5.5212190593205246e-17,1.1743460598036236e-16,6.174940750684114e-16,5.361834324725783e-12,1.725110627329724e-11,2.328200595500846e-11,2.5818706066856712e-11
