unit_cap_sigma_pct,chip_id,decoder,sndr_db,sfdr_db,enob,code_rmse_to_oracle_affine_lsb,weight_rmse_gain_aligned_lsb
1.0,105,ORACLE_SRM,97.02077673641034,119.9353065055361,15.824049291762515,5.3600590065223336e-12,0.0
1.0,106,NOMINAL_SRM,61.33702574486243,63.71281580983358,9.896515904462198,19.85888343434053,9.229147381620553
1.0,106,CAL_CURRENT_SRM,95.48599787862133,113.59158427401499,15.56910263764474,0.45993760675265105,0.18681404006215044
1.0,106,ORACLE_SRM,97.07157436446434,120.50509081228874,15.832487435957532,3.314184547378654e-17,0.0
1.0,107,NOMINAL_SRM,59.32506681796098,62.42772501629404,9.562303458133055,25.03976099617876,12.433306015677083
1.0,107,CAL_CURRENT_SRM,95.08970130857774,113.0818886783546,15.503272642620889,0.47614345739520675,0.2089102911381404
1.0,107,ORACLE_SRM,97.06112497313353,119.88862657656021,15.830751656666699,1.0441445997896217e-11,0.0
1.0,108,NOMINAL_SRM,61.25699907000122,69.21356960619329,9.883222436877281,20.052491025606802,9.495600512271572
1.0,108,CAL_CURRENT_SRM,96.06549593998919,113.31383680744084,15.665364774084583,0.44395950307911725,0.1714302450470221
1.0,108,ORACLE_SRM,97.01776655216476,120.39532024483677,15.823549261156938,5.359483052834059e-12,0.0
1.0,109,NOMINAL_SRM,60.49193521846556,63.50828636518109,9.75613541834976,21.894839079850343,8.784647457997435
1.0,109,CAL_CURRENT_SRM,94.18427492296348,106.694952384199,15.35286958853214,0.514318984132306,0.2384296414302458
1.0,109,ORACLE_SRM,97.04431399444601,120.03356305801492,15.827959135290035,1.0443816522186635e-11,0.0
1.0,110,NOMINAL_SRM,60.99240429649641,68.99472590010055,9.839269816693756,20.67729526503263,11.007431602211785
1.0,110,CAL_CURRENT_SRM,94.37865429159777,111.48691812660405,15.385158520198965,0.5133709362429827,0.2276744058335865
1.0,110,ORACLE_SRM,97.23886537301495,121.19721427837469,15.860276640035705,1.5558785144979027e-11,0.0
