amplitude_ratio,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
0.9,CAL_SUM_NORM_SRM,sndr_db,94.43983426142366,0.46373276913630157,93.23755342558364,93.372422372363,93.7164333030227,94.50156187171942,95.06628543977826,95.28601495043699,95.36116547487836
0.9,CAL_SUM_NORM_SRM,sfdr_db,111.00866601971103,2.867189654584477,104.70456364063622,104.89469791827356,106.67755928264431,111.01717760033381,116.23234210308986,117.11411878276212,117.90178766112119
0.9,CAL_SUM_NORM_SRM,enob,15.39532130588433,0.07703202145121284,15.195606881326187,15.218010360857642,15.2751550337247,15.405575061747413,15.499382963418316,15.535882882132391,15.548366357953217
0.9,CAL_SUM_NORM_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,CAL_HEADROOM_GUARD_SRM,sndr_db,94.3439280416454,0.4810584839922204,92.94036521943482,93.1169943516521,93.56478202003001,94.3876653730116,95.05333116892622,95.20960295467707,95.23755073027667
0.9,CAL_HEADROOM_GUARD_SRM,sfdr_db,110.99956974426266,2.76419181521443,104.40204968313336,105.02252515388687,106.51867734370452,111.01950870964114,115.69224115578568,116.88448489050722,117.24991235817227
0.9,CAL_HEADROOM_GUARD_SRM,enob,15.379390040140432,0.07991004717478752,15.146240069673558,15.175580457085067,15.249963790702658,15.386655377576677,15.497231091183757,15.523189859580908,15.527832347222038
0.9,CAL_HEADROOM_GUARD_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,ORACLE_SRM,sndr_db,96.23069985390961,0.10096371792987344,95.99613546420986,96.00356720819023,96.07530731555318,96.22345768876656,96.40197996586953,96.44583977317488,96.4550587693005
0.9,ORACLE_SRM,sfdr_db,119.74907848586848,0.661252482682244,117.46035207635758,118.25568042557852,118.61085121820587,119.86004791762781,120.62106489425584,120.82974769380925,121.22874949685104
0.9,ORACLE_SRM,enob,15.692807284702592,0.016771381715925824,15.653843100367085,15.655077609333926,15.666994570689896,15.69160426723697,15.721259130543112,15.728544812819749,15.730076207525002
0.9,ORACLE_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,NOMINAL_SRM,sndr_db,58.015526864912864,3.609562753784459,50.817967826231765,51.18422064230713,53.32121408117713,57.80634792075777,64.16797359125196,66.379178294101,71.59543207737612
0.95,NOMINAL_SRM,sfdr_db,63.04429054050473,4.365711952057709,54.358717613740566,55.294052820957745,57.10299027040606,62.66592792731713,70.994780454679,74.12004244700685,77.43214765207958
0.95,NOMINAL_SRM,enob,9.344771904470576,0.5995951418246609,8.149164090736175,8.210003428954675,8.564985727770289,9.310024571554449,10.366773021802654,10.734082773106477,11.60057011252095
0.95,NOMINAL_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,CAL_CURRENT_SRM,sndr_db,94.77696862019596,0.4757462242951171,93.48643077231274,93.73406147521717,94.05117395747791,94.7653188272457,95.51948745617513,95.62885426873069,95.85966704200325
0.95,CAL_CURRENT_SRM,sfdr_db,111.50726283064597,2.7137767711583205,103.08002446582692,106.01157705827602,107.65635931361334,111.41341072689355,115.99827889325655,117.17341577422177,117.44152846007155
0.95,CAL_CURRENT_SRM,enob,15.451323691062452,0.07902761200915563,15.236948633274542,15.278083301531092,15.330759793600983,15.44938850950925,15.574665690394541,15.592832935005097,15.631173927243065
0.95,CAL_CURRENT_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,CAL_SUM_NORM_SRM,sndr_db,94.87308528556676,0.485256151935702,93.7262059058534,93.841344998878,94.06083110910849,94.90003711509414,95.6023915109269,95.7872051754976,95.80666935825361
0.95,CAL_SUM_NORM_SRM,sfdr_db,111.37120788908035,2.6449652196720583,102.9762180013611,106.11580430861476,107.38261328012021,111.0959941720487,115.95326610417024,118.21993360302721,118.69954325068096
0.95,CAL_SUM_NORM_SRM,enob,15.467289914545974,0.08060733420858833,15.276778389676645,15.295904484863456,15.332363971612708,15.471766962640224,15.58843712806095,15.619137072341795,15.622370325291298
0.95,CAL_SUM_NORM_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,CAL_HEADROOM_GUARD_SRM,sndr_db,94.77667467194858,0.4757663981172577,93.48643077231274,93.73406147521717,94.05117395747791,94.7653188272457,95.51948745617513,95.62885426873069,95.85966704200325
0.95,CAL_HEADROOM_GUARD_SRM,sfdr_db,111.50696051543272,2.702906981780794,103.08002446582692,106.01157705827602,107.65635931361334,111.41341072689355,115.99827889325655,117.17341577422177,117.44152846007155
0.95,CAL_HEADROOM_GUARD_SRM,enob,15.451274862449932,0.07903096314240157,15.236948633274542,15.278083301531092,15.330759793600983,15.44938850950925,15.574665690394541,15.592832935005097,15.631173927243065
0.95,CAL_HEADROOM_GUARD_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,ORACLE_SRM,sndr_db,96.68464876453129,0.09320046919394656,96.41890292002438,96.5172948319156,96.55218196804802,96.67641537875271,96.84794755938039,96.91516636087164,96.93401111295037
0.95,ORACLE_SRM,sfdr_db,120.13244805041282,0.7215310923218353,117.77088690906099,118.39304544687351,118.96815342213347,120.18265687023238,121.10819009327382,121.27049865373112,121.7458818706383
