chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
6,NOMINAL,58.633740785951844,57.64928625740377,213.24638325751403,132.4569896612455,266.2087863247907,55,43.48433613314582,46.21527239325474,46.98811847191276,-46.79321309030385,6.930952846037512,0.0
6,RTL_CAL_RAW,186.84503234847804,0.2309381057980212,0.6165678649173856,290.5519949053858,503.8570598290571,0,92.13150055822219,92.27329334110918,109.01348355946722,-107.06350591057625,15.011877169139899,0.0
6,RTL_CAL_GAIN_COMP,0.23112816977158898,0.23067281183084756,0.6162609316795624,0.4814871451083492,1.454666666668345,0,92.38149744641314,92.50869848304667,107.99429223461972,-107.77787933884446,15.053404891430754,0.0
6,ORACLE,0.0,0.0,0.0,0.41904422998588364,0.9936752136745781,0,93.31452120928958,93.38836929712777,111.42277806653692,-111.04584349922155,15.208392227456741,0.0
7,NOMINAL,188.15633780432233,69.68929804180763,212.84701509218212,254.0421794017167,397.5122393162419,12,43.92611267958941,45.87144804356619,49.827684072085816,-48.350431915080286,7.0043376544168465,0.0
7,RTL_CAL_RAW,156.47057481460826,0.16986844797205783,0.47464523021680805,239.60548915965964,414.8052991452969,0,92.05370914511919,92.29796033749905,104.75224484994729,-104.67473857287523,14.998955007494882,0.0
7,RTL_CAL_GAIN_COMP,0.1702433536195145,0.16978666041344798,0.47303787573996203,0.45553550531105763,1.2632136752145016,0,92.34378466205831,92.51209371668894,106.66889767768352,-106.5444357183396,15.047140309312011,0.0
7,ORACLE,0.0,0.0,0.0,0.40595807613565127,0.9790427350417303,0,93.31786530699722,93.31855525555568,112.66492795502458,-131.307886273696,15.20894772541482,0.0
8,NOMINAL,97.10549130277734,92.84585662073802,309.1103680090273,246.67918574333785,475.9060854700856,80,38.342602289929125,45.78990386679752,41.121978296694806,-39.204457920964714,6.076844234207496,0.0
8,RTL_CAL_RAW,175.4608607643934,0.19547403635074614,0.5778483102252316,273.8938642720823,474.619999999999,0,92.06059649649578,92.14870967675681,109.97938865100892,-109.03201294713902,15.000099085796641,0.0
