chip_id,unit_cap_sigma_pct,cap_rel_error_rms_pct,cap_rel_error_max_abs_pct,bridge_rel_error_rms_pct,effective_weight_rel_error_rms_pct,effective_weight_rel_error_max_abs_pct,node_parasitic_ff,comparator_input_ff,critical_redundancy_margin_min_lsb
348,1.2,0.431732783468863,0.8482006455747544,0.25681329888317145,0.4600051398957709,0.9254270691498645,0.4075584245231658,4.921344350929527,29.400472146320652
349,1.2,0.49694092585554955,1.000612752847533,0.629090345822178,0.6727364038230232,1.3111443904570974,0.389040074777958,4.937691662511086,28.929836191308198
350,1.2,0.5160366662889558,1.382504332811437,0.3833528708732244,0.7032914677185895,1.3988306129284034,0.40656515470640886,4.959888113835817,30.643738858772494
351,1.2,0.5357479720445923,1.629577607699709,0.6276429808492131,0.8575221991158457,1.9779871251338177,0.4035478466322423,5.082301569543394,30.362896800073656
352,1.2,0.40610469721767295,0.7268681129302951,0.5293692272118165,0.509090977591909,1.0634955885234887,0.3954412957967712,4.926697399169429,29.82328514836871
353,1.2,0.7989076467625138,1.855750493983797,0.43063714032829925,0.8434777896032614,2.004822879938495,0.40430386222671466,4.957211690465539,29.85432924906638
354,1.2,0.5262709254931617,1.4490939654844281,0.7197949530884127,0.6398123983832417,1.6543657497378295,0.3951768237666293,5.133432115598122,29.17366167684054
355,1.2,0.560128440798317,1.2755390463851382,0.6647444417568023,0.6929049082844453,1.6101084774300833,0.38734628282465805,4.996132557047884,29.88489395687533
356,1.2,0.7177004770701397,1.8756231040630258,0.9896690366783032,1.0054937937291069,2.6587257744058457,0.4050934586190944,5.081463873933308,29.28279536498249
357,1.2,0.300621519057831,0.6560127322300089,0.46519639085954717,0.6361190624997476,1.3709546880391166,0.39554507121041715,4.94344864362307,28.826983412478796
358,1.2,0.6126119285502221,1.600148508123573,0.3865601986018032,0.6739085295691151,1.3317971639766002,0.4102243525741767,5.095420431303685,29.766145551523216
359,1.2,0.46781140496045753,0.8501385181512189,0.6556005707512607,0.6968073415004036,1.526231268360534,0.40624154077552604,5.051922231942825,29.454799847356526
360,1.2,0.8027880830928411,2.317392888628469,0.4616655378690165,0.7644670199725095,1.578822684075376,0.3943679602021882,5.217657216443865,30.078133766817288
361,1.2,0.8478374383570979,2.7998507196646987,0.17852307560690084,0.8845296621511842,2.4033481385893896,0.39426739298570224,4.83055194796598,30.39900245378127
362,1.2,0.4281942078144588,1.1857727305824097,0.7955174065547641,0.749825292838248,1.6650961621777371,0.3917021831632773,4.980337189120327,30.82984033053802
363,1.2,0.5173164033942955,1.5644995937539923,0.47536642350697217,0.7260045444837568,1.4332258928279051,0.4093104038150598,5.194111957832535,29.447592282147923
364,1.2,0.8923146889631491,2.122031905412151,0.42403472834566097,1.0486012323502432,2.3891500120322706,0.4148511715511791,5.0863395926777075,28.397910790428
365,1.2,0.7311328480026645,2.40160626072859,0.4608442296015867,0.6165585763380743,1.3968832411779708,0.4030885501677383,5.047332838016927,29.57018224104047
