chip_id,decoder,fullscale_sndr_db,fullscale_snr_db,fullscale_sfdr_db,fullscale_thd_db,fullscale_enob,fullscale_saturation_fraction,backoff_sndr_db,backoff_snr_db,backoff_sfdr_db,backoff_thd_db,backoff_enob,backoff_saturation_fraction,dnl_min_lsb,dnl_max_lsb,inl_min_lsb,inl_max_lsb,missing_codes,ramp_saturation_fraction,code_rmse_to_oracle_affine_lsb,code_max_to_oracle_affine_lsb,code_gain_to_oracle,code_offset_to_oracle_lsb,weight_rmse_gain_aligned_lsb,weight_max_gain_aligned_lsb,weight_gain_to_oracle,sum_normalization_scale
220,CAL_ZERO_COMP_ERROR_SRM,91.93109656242099,95.45879010407987,103.53124964904019,-101.07087747985571,14.978587468840697,0.0,89.39717425604458,93.957295130717,95.64724915578536,-95.61756846349829,14.557670142200097,0.0,-0.5014877546349279,0.9940489814602884,-1.8361181048294803,1.8331425955596246,0,0.0,0.6449686243740619,2.216868356372288,1.0029779665666234,-3.1790662407568605e-06,0.26674673332043836,0.5847151393492709,1.0029765494171492,1.0
220,ORACLE_SRM,97.15451952474245,97.32160406899891,123.39410630095003,-126.22693946831846,15.84626570178446,0.0,95.39487660529169,95.73104636250477,122.08258341339892,-122.40509391378161,15.553966213503603,0.0,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,-1.1350427322963727e-14,0.0,0.0,1.0,1.0
221,NOMINAL_SRM,60.751446241293394,80.50294128265391,65.21498952403644,-64.71527713624408,9.799243561676645,0.0,57.90442635527195,79.89596003733939,61.16415079157919,-59.63095078678479,9.326316670310957,0.0,-1.0,1.9985351115451522,-55.69222083193457,55.691732535782954,782,0.0,22.81308755184989,47.28368547005448,0.9996578132174327,-0.002504889250378276,9.610253235340233,36.3105443056902,0.9998948864754093,1.0
221,CAL_CURRENT_SRM,95.52390871212967,96.51179554114073,114.5903742107688,-111.95749361356914,15.575400118293965,0.0,93.74305095412369,94.58805958632995,113.84300888778624,-111.8174484360918,15.27957657045244,0.0,-0.5098802166781109,0.9604791332875562,-0.8427557793545433,0.8229953459983214,0,0.0,0.43923882028995886,1.3076517732297361,1.0201608516941205,-0.0011196128003197327,0.2050425269255201,0.5485778643349946,1.020161119994173,1.0
221,CAL_SUM_NORM_SRM,95.46178457030561,96.42444992948084,113.89583433330878,-112.9512683527903,15.565080493406247,0.0001220703125,94.02041402497183,94.98834785754892,113.26375564719248,-111.7324586565127,15.3256501702611,0.0,-0.4999847402795581,1.0000610388817677,-0.806186290667155,0.8062168101080388,0,3.0517578125e-05,0.43532867170789047,1.2853220582583162,0.9999685648383103,-4.5927146330805076e-07,0.2050425269255162,0.5485778643349946,0.9999687831283617,1.020192967227077
221,CAL_HEADROOM_GUARD_SRM,95.52390871212967,96.51179554114073,114.5903742107688,-111.95749361356914,15.575400118293965,0.0,93.74305095412369,94.58805958632995,113.84300888778624,-111.8174484360918,15.27957657045244,0.0,-0.5098802166781109,0.9604791332875562,-0.8427557793545433,0.8229953459983214,0,0.0,0.43923882028995886,1.3076517732297361,1.0201608516941205,-0.0011196128003197327,0.2050425269255201,0.5485778643349946,1.020161119994173,1.0
221,CAL_ZERO_COMP_ERROR_SRM,92.1745479595804,95.23933143944453,109.39334728874817,-107.33474646609713,15.019027900262524,0.0,90.38857643288512,93.76689947346777,108.60735738453198,-107.91869014359035,14.722354889183574,0.0,-0.5059663686025575,0.9761345255897702,-1.7548142948698477,1.7428815576647307,0,0.0,0.6050346669531895,2.0900365771867655,1.0120869525029277,5.176714874706105e-06,0.21831439558618776,0.5795142036685661,1.012085643727586,1.0
221,ORACLE_SRM,97.11664636563415,97.41581592924994,124.01339265535368,-123.74707842244302,15.839974479341222,0.0,95.53124369528,95.80617284819624,121.47204804364895,-122.09986189592914,15.576618554033223,0.0,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,-1.1350427322963727e-14,0.0,0.0,1.0,1.0
222,NOMINAL_SRM,54.039395645737194,75.7230782873397,57.231372126327585,-56.942313750277094,8.684284990986246,0.029052734375,53.13412687892098,75.89761769650764,55.15123957054584,-54.68111872748778,8.53390811942209,0.0,-1.0,1.502711455325909,-92.80928157889757,92.81036616102786,616,0.0010833740234375,46.966512124651224,95.34440291014107,0.9991447780239915,-0.0018149732743962706,19.368594876155335,50.23278992917767,0.999337600228272,1.0
222,CAL_CURRENT_SRM,95.70775901295507,96.62072677643275,113.38196416608923,-111.93202471069078,15.605940035374596,0.0,93.78646743330845,95.0284423600946,108.3486594798774,-105.69421182716981,15.286788610184127,0.0,-0.5070725566491188,0.9717097734035247,-0.8740672922865642,0.8599221789883267,0,0.0,0.4320753219717564,1.3018116437269782,1.014350407223567,1.2623619556462674e-06,0.17346675363170658,0.4214999971303257,1.0143498504582933,1.0
